"REF_DATE","GEO","DGUID","Age group","Sex","Life stress","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1994","Saskatchewan","","20-34 years","Both sexes","Moderate life stress","Percent","Percent","239","units ","0","v4214896","9.3.1.3.5","33.1","","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4214897","9.3.1.3.6","27.5","","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4214898","9.3.1.3.7","38.7","","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4214899","9.3.1.3.8","8.6","","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","High life stress","Number of persons","Persons","249","units ","0","v1707111","9.3.1.4.1","65250","","","","0"
"1994","Saskatchewan","","20-34 years","Both sexes","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707112","9.3.1.4.2","50668","","","","0"
"1994","Saskatchewan","","20-34 years","Both sexes","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707113","9.3.1.4.3","79832","","","","0"
"1994","Saskatchewan","","20-34 years","Both sexes","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4214903","9.3.1.4.4","11.4","","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","High life stress","Percent","Percent","239","units ","0","v4214904","9.3.1.4.5","32.9","","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4214905","9.3.1.4.6","26.7","","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4214906","9.3.1.4.7","39.0","","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4214907","9.3.1.4.8","9.6","","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","Life stress, not stated","Number of persons","Persons","249","units ","0","v1707114","9.3.1.5.1","10958","E","","","0"
"1994","Saskatchewan","","20-34 years","Both sexes","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707115","9.3.1.5.2","6467","E","","","0"
"1994","Saskatchewan","","20-34 years","Both sexes","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707116","9.3.1.5.3","15450","E","","","0"
"1994","Saskatchewan","","20-34 years","Both sexes","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4214911","9.3.1.5.4","20.9","E","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","Life stress, not stated","Percent","Percent","239","units ","0","v4214912","9.3.1.5.5","5.5","E","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4214913","9.3.1.5.6","3.3","E","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4214914","9.3.1.5.7","7.7","E","","","1"
"1994","Saskatchewan","","20-34 years","Both sexes","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4214915","9.3.1.5.8","20.4","E","","","1"
"1994","Saskatchewan","","20-34 years","Men","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v1707117","9.3.2.1.1","103841","","","","0"
"1994","Saskatchewan","","20-34 years","Men","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707118","9.3.2.1.2","89140","","","","0"
"1994","Saskatchewan","","20-34 years","Men","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707119","9.3.2.1.3","118542","","","","0"
"1994","Saskatchewan","","20-34 years","Men","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4214919","9.3.2.1.4","7.2","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Total population for the variable life stress","Percent","Percent","239","units ","0","v4214920","9.3.2.1.5","100.0","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4214921","9.3.2.1.6","100.0","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4214922","9.3.2.1.7","100.0","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Total population for the variable life stress","Coefficient of variation for percent","Percent","239","units ","0","v4214923","9.3.2.1.8","0.0","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Low life stress","Number of persons","Persons","249","units ","0","v1707120","9.3.2.2.1","30290","","","","0"
"1994","Saskatchewan","","20-34 years","Men","Low life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707121","9.3.2.2.2","21354","","","","0"
"1994","Saskatchewan","","20-34 years","Men","Low life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707122","9.3.2.2.3","39225","","","","0"
"1994","Saskatchewan","","20-34 years","Men","Low life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4214927","9.3.2.2.4","15.1","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Low life stress","Percent","Percent","239","units ","0","v4214928","9.3.2.2.5","29.2","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Low life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4214929","9.3.2.2.6","20.7","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Low life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4214930","9.3.2.2.7","37.6","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Low life stress","Coefficient of variation for percent","Percent","239","units ","0","v4214931","9.3.2.2.8","14.8","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Moderate life stress","Number of persons","Persons","249","units ","0","v1707123","9.3.2.3.1","30191","","","","0"
"1994","Saskatchewan","","20-34 years","Men","Moderate life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707124","9.3.2.3.2","21879","","","","0"
"1994","Saskatchewan","","20-34 years","Men","Moderate life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707125","9.3.2.3.3","38503","","","","0"
"1994","Saskatchewan","","20-34 years","Men","Moderate life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4214935","9.3.2.3.4","14.0","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Moderate life stress","Percent","Percent","239","units ","0","v4214936","9.3.2.3.5","29.1","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4214937","9.3.2.3.6","21.8","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4214938","9.3.2.3.7","36.4","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4214939","9.3.2.3.8","12.8","","","","1"
"1994","Saskatchewan","","20-34 years","Men","High life stress","Number of persons","Persons","249","units ","0","v1707126","9.3.2.4.1","34907","E","","","0"
"1994","Saskatchewan","","20-34 years","Men","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707127","9.3.2.4.2","22260","E","","","0"
"1994","Saskatchewan","","20-34 years","Men","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707128","9.3.2.4.3","47553","E","","","0"
"1994","Saskatchewan","","20-34 years","Men","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4214943","9.3.2.4.4","18.5","E","","","1"
"1994","Saskatchewan","","20-34 years","Men","High life stress","Percent","Percent","239","units ","0","v4214944","9.3.2.4.5","33.6","","","","1"
"1994","Saskatchewan","","20-34 years","Men","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4214945","9.3.2.4.6","23.4","","","","1"
"1994","Saskatchewan","","20-34 years","Men","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4214946","9.3.2.4.7","43.8","","","","1"
"1994","Saskatchewan","","20-34 years","Men","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4214947","9.3.2.4.8","15.4","","","","1"
"1994","Saskatchewan","","20-34 years","Men","Life stress, not stated","Number of persons","Persons","249","units ","0","v1707129","9.3.2.5.1","","F","","","0"
"1994","Saskatchewan","","20-34 years","Men","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707130","9.3.2.5.2","","F","","","0"
"1994","Saskatchewan","","20-34 years","Men","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707131","9.3.2.5.3","","F","","","0"
"1994","Saskatchewan","","20-34 years","Men","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4214951","9.3.2.5.4","","F","","","1"
"1994","Saskatchewan","","20-34 years","Men","Life stress, not stated","Percent","Percent","239","units ","0","v4214952","9.3.2.5.5","","F","","","1"
"1994","Saskatchewan","","20-34 years","Men","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4214953","9.3.2.5.6","","F","","","1"
"1994","Saskatchewan","","20-34 years","Men","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4214954","9.3.2.5.7","","F","","","1"
"1994","Saskatchewan","","20-34 years","Men","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4214955","9.3.2.5.8","","F","","","1"
"1994","Saskatchewan","","20-34 years","Women","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v1707132","9.3.3.1.1","94765","","","","0"
"1994","Saskatchewan","","20-34 years","Women","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707133","9.3.3.1.2","81566","","","","0"
"1994","Saskatchewan","","20-34 years","Women","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707134","9.3.3.1.3","107964","","","","0"
"1994","Saskatchewan","","20-34 years","Women","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4214959","9.3.3.1.4","7.1","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Total population for the variable life stress","Percent","Percent","239","units ","0","v4214960","9.3.3.1.5","100.0","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4214961","9.3.3.1.6","100.0","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4214962","9.3.3.1.7","100.0","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Total population for the variable life stress","Coefficient of variation for percent","Percent","239","units ","0","v4214963","9.3.3.1.8","0.0","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Low life stress","Number of persons","Persons","249","units ","0","v1707135","9.3.3.2.1","26318","E","","","0"
"1994","Saskatchewan","","20-34 years","Women","Low life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707136","9.3.3.2.2","17618","E","","","0"
"1994","Saskatchewan","","20-34 years","Women","Low life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707137","9.3.3.2.3","35019","E","","","0"
"1994","Saskatchewan","","20-34 years","Women","Low life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4214967","9.3.3.2.4","16.9","E","","","1"
"1994","Saskatchewan","","20-34 years","Women","Low life stress","Percent","Percent","239","units ","0","v4214968","9.3.3.2.5","27.8","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Low life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4214969","9.3.3.2.6","19.3","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Low life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4214970","9.3.3.2.7","36.3","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Low life stress","Coefficient of variation for percent","Percent","239","units ","0","v4214971","9.3.3.2.8","15.6","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Moderate life stress","Number of persons","Persons","249","units ","0","v1707138","9.3.3.3.1","35599","","","","0"
"1994","Saskatchewan","","20-34 years","Women","Moderate life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707139","9.3.3.3.2","26457","","","","0"
"1994","Saskatchewan","","20-34 years","Women","Moderate life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707140","9.3.3.3.3","44740","","","","0"
"1994","Saskatchewan","","20-34 years","Women","Moderate life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4214975","9.3.3.3.4","13.1","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Moderate life stress","Percent","Percent","239","units ","0","v4214976","9.3.3.3.5","37.6","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4214977","9.3.3.3.6","29.5","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4214978","9.3.3.3.7","45.6","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4214979","9.3.3.3.8","10.9","","","","1"
"1994","Saskatchewan","","20-34 years","Women","High life stress","Number of persons","Persons","249","units ","0","v1707141","9.3.3.4.1","30344","","","","0"
"1994","Saskatchewan","","20-34 years","Women","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707142","9.3.3.4.2","22207","","","","0"
"1994","Saskatchewan","","20-34 years","Women","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707143","9.3.3.4.3","38480","","","","0"
"1994","Saskatchewan","","20-34 years","Women","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4214983","9.3.3.4.4","13.7","","","","1"
"1994","Saskatchewan","","20-34 years","Women","High life stress","Percent","Percent","239","units ","0","v4214984","9.3.3.4.5","32.0","","","","1"
"1994","Saskatchewan","","20-34 years","Women","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4214985","9.3.3.4.6","24.5","","","","1"
"1994","Saskatchewan","","20-34 years","Women","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4214986","9.3.3.4.7","39.5","","","","1"
"1994","Saskatchewan","","20-34 years","Women","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4214987","9.3.3.4.8","11.9","","","","1"
"1994","Saskatchewan","","20-34 years","Women","Life stress, not stated","Number of persons","Persons","249","units ","0","v1707144","9.3.3.5.1","","F","","","0"
"1994","Saskatchewan","","20-34 years","Women","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707145","9.3.3.5.2","","F","","","0"
"1994","Saskatchewan","","20-34 years","Women","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707146","9.3.3.5.3","","F","","","0"
"1994","Saskatchewan","","20-34 years","Women","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4214991","9.3.3.5.4","","F","","","1"
"1994","Saskatchewan","","20-34 years","Women","Life stress, not stated","Percent","Percent","239","units ","0","v4214992","9.3.3.5.5","","F","","","1"
"1994","Saskatchewan","","20-34 years","Women","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4214993","9.3.3.5.6","","F","","","1"
"1994","Saskatchewan","","20-34 years","Women","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4214994","9.3.3.5.7","","F","","","1"
"1994","Saskatchewan","","20-34 years","Women","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4214995","9.3.3.5.8","","F","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v1707147","9.4.1.1.1","57874","","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707148","9.4.1.1.2","44330","","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707149","9.4.1.1.3","71418","","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4214999","9.4.1.1.4","11.9","","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Total population for the variable life stress","Percent","Percent","239","units ","0","v4215000","9.4.1.1.5","100.0","","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215001","9.4.1.1.6","100.0","","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215002","9.4.1.1.7","100.0","","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Total population for the variable life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215003","9.4.1.1.8","0.0","","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Low life stress","Number of persons","Persons","249","units ","0","v1707150","9.4.1.2.1","15135","E","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Low life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707151","9.4.1.2.2","8035","E","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Low life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707152","9.4.1.2.3","22234","E","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Low life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215007","9.4.1.2.4","23.9","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Low life stress","Percent","Percent","239","units ","0","v4215008","9.4.1.2.5","26.2","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Low life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215009","9.4.1.2.6","15.9","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Low life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215010","9.4.1.2.7","36.4","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Low life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215011","9.4.1.2.8","20.0","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Moderate life stress","Number of persons","Persons","249","units ","0","v1707153","9.4.1.3.1","19742","E","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Moderate life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707154","9.4.1.3.2","12747","E","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Moderate life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707155","9.4.1.3.3","26737","E","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Moderate life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215015","9.4.1.3.4","18.1","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Moderate life stress","Percent","Percent","239","units ","0","v4215016","9.4.1.3.5","34.1","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215017","9.4.1.3.6","23.0","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215018","9.4.1.3.7","45.2","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215019","9.4.1.3.8","16.6","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","High life stress","Number of persons","Persons","249","units ","0","v1707156","9.4.1.4.1","20045","E","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707157","9.4.1.4.2","10586","E","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707158","9.4.1.4.3","29504","E","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215023","9.4.1.4.4","24.1","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","High life stress","Percent","Percent","239","units ","0","v4215024","9.4.1.4.5","34.6","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215025","9.4.1.4.6","21.6","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215026","9.4.1.4.7","47.7","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215027","9.4.1.4.8","19.2","E","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Life stress, not stated","Number of persons","Persons","249","units ","0","v1707159","9.4.1.5.1","","F","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707160","9.4.1.5.2","","F","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707161","9.4.1.5.3","","F","","","0"
"1994","Saskatchewan","","20-24 years","Both sexes","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4215031","9.4.1.5.4","","F","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Life stress, not stated","Percent","Percent","239","units ","0","v4215032","9.4.1.5.5","","F","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4215033","9.4.1.5.6","","F","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4215034","9.4.1.5.7","","F","","","1"
"1994","Saskatchewan","","20-24 years","Both sexes","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4215035","9.4.1.5.8","","F","","","1"
"1994","Saskatchewan","","20-24 years","Men","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v1707162","9.4.2.1.1","30164","E","","","0"
"1994","Saskatchewan","","20-24 years","Men","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707163","9.4.2.1.2","20172","E","","","0"
"1994","Saskatchewan","","20-24 years","Men","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707164","9.4.2.1.3","40157","E","","","0"
"1994","Saskatchewan","","20-24 years","Men","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215039","9.4.2.1.4","16.9","E","","","1"
"1994","Saskatchewan","","20-24 years","Men","Total population for the variable life stress","Percent","Percent","239","units ","0","v4215040","9.4.2.1.5","100.0","","","","1"
"1994","Saskatchewan","","20-24 years","Men","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215041","9.4.2.1.6","100.0","","","","1"
"1994","Saskatchewan","","20-24 years","Men","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215042","9.4.2.1.7","100.0","","","","1"
"1994","Saskatchewan","","20-24 years","Men","Total population for the variable life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215043","9.4.2.1.8","0.0","","","","1"
"1994","Saskatchewan","","20-24 years","Men","Low life stress","Number of persons","Persons","249","units ","0","v1707165","9.4.2.2.1","","F","","","0"
"1994","Saskatchewan","","20-24 years","Men","Low life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707166","9.4.2.2.2","","F","","","0"
"1994","Saskatchewan","","20-24 years","Men","Low life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707167","9.4.2.2.3","","F","","","0"
"1994","Saskatchewan","","20-24 years","Men","Low life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215047","9.4.2.2.4","","F","","","1"
"1994","Saskatchewan","","20-24 years","Men","Low life stress","Percent","Percent","239","units ","0","v4215048","9.4.2.2.5","","F","","","1"
"1994","Saskatchewan","","20-24 years","Men","Low life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215049","9.4.2.2.6","","F","","","1"
"1994","Saskatchewan","","20-24 years","Men","Low life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215050","9.4.2.2.7","","F","","","1"
"1994","Saskatchewan","","20-24 years","Men","Low life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215051","9.4.2.2.8","","F","","","1"
"1994","Saskatchewan","","20-24 years","Men","Moderate life stress","Number of persons","Persons","249","units ","0","v1707168","9.4.2.3.1","10022","E","","","0"
"1994","Saskatchewan","","20-24 years","Men","Moderate life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707169","9.4.2.3.2","4619","E","","","0"
"1994","Saskatchewan","","20-24 years","Men","Moderate life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707170","9.4.2.3.3","15424","E","","","0"
"1994","Saskatchewan","","20-24 years","Men","Moderate life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215055","9.4.2.3.4","27.5","E","","","1"
"1994","Saskatchewan","","20-24 years","Men","Moderate life stress","Percent","Percent","239","units ","0","v4215056","9.4.2.3.5","33.2","E","","","1"
"1994","Saskatchewan","","20-24 years","Men","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215057","9.4.2.3.6","15.4","E","","","1"
"1994","Saskatchewan","","20-24 years","Men","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215058","9.4.2.3.7","51.1","E","","","1"
"1994","Saskatchewan","","20-24 years","Men","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215059","9.4.2.3.8","27.4","E","","","1"
"1994","Saskatchewan","","20-24 years","Men","High life stress","Number of persons","Persons","249","units ","0","v1707171","9.4.2.4.1","","F","","","0"
"1994","Saskatchewan","","20-24 years","Men","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707172","9.4.2.4.2","","F","","","0"
"1994","Saskatchewan","","20-24 years","Men","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707173","9.4.2.4.3","","F","","","0"
"1994","Saskatchewan","","20-24 years","Men","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215063","9.4.2.4.4","","F","","","1"
"1994","Saskatchewan","","20-24 years","Men","High life stress","Percent","Percent","239","units ","0","v4215064","9.4.2.4.5","38.7","E","","","1"
"1994","Saskatchewan","","20-24 years","Men","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215065","9.4.2.4.6","16.9","E","","","1"
"1994","Saskatchewan","","20-24 years","Men","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215066","9.4.2.4.7","60.4","E","","","1"
"1994","Saskatchewan","","20-24 years","Men","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215067","9.4.2.4.8","28.7","E","","","1"
"1994","Saskatchewan","","20-24 years","Men","Life stress, not stated","Number of persons","Persons","249","units ","0","v1707174","9.4.2.5.1","","F","","","0"
"1994","Saskatchewan","","20-24 years","Men","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707175","9.4.2.5.2","","F","","","0"
"1994","Saskatchewan","","20-24 years","Men","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707176","9.4.2.5.3","","F","","","0"
"1994","Saskatchewan","","20-24 years","Men","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4215071","9.4.2.5.4","","F","","","1"
"1994","Saskatchewan","","20-24 years","Men","Life stress, not stated","Percent","Percent","239","units ","0","v4215072","9.4.2.5.5","","F","","","1"
